"year","ann_mean","ann_av_dur","ann_dur","ann_mod","ann_str","ann_ex","ann_sev","ann_winter","ann_spring","ann_summer","ann_fall","ann_winter_spring","ann_spring_summer","ann_summer_fall","ann_fall_winter","ann_winter_summer","ann_spring_fall","ann_summer_winter","ann_fall_spring","ann_year_round","period","scenario"
2021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2022,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2025,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2026,3.4877,11,11,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2027,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2028,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2029,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2030,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2031,4.0816,8,8,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2032,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2033,4.1813,8,8,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Future1","ssp585"
2034,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2035,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2036,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2037,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2038,4.5192,11,22,200,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Future1","ssp585"
2039,4.06075,6.5,13,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2040,4.9821,10,10,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Future1","ssp585"
2041,3.8539,8,8,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2042,3.5566,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2043,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2044,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2045,4.58246666666667,13,39,261,39,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2046,5.053,7,7,86,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2047,3.8457,9,9,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2048,4.8475,9,9,89,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Future1","ssp585"
2049,3.2161,8,16,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2050,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2051,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2052,3.92875,21,42,194,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2053,4.0697,42,42,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2054,3.81296666666667,8.66666666666667,26,300,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2055,4.6827,18,36,171,29,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Future1","ssp585"
2056,3.8559,22,44,194,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2057,7.0122,6,6,33,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2058,4.3182,10.5,21,181,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Future1","ssp585"
2059,4.9456,23,23,74,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2060,5.1048,9.33333333333333,28,236,64,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
