"year","ann_mean","ann_av_dur","ann_dur","ann_mod","ann_str","ann_ex","ann_sev","ann_winter","ann_spring","ann_summer","ann_fall","ann_winter_spring","ann_spring_summer","ann_summer_fall","ann_fall_winter","ann_winter_summer","ann_spring_fall","ann_summer_winter","ann_fall_spring","ann_year_round","period","scenario"
2021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2022,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2024,4.7631,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2025,4.3135,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2026,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2027,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2028,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2029,7.9983,6,6,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2030,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2031,4.6976,6.75,27,400,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2032,4.5162,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2033,5.4562,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2034,6.2423,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2035,4.2318,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2036,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2037,3.8304,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2038,7.0232,9,9,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2039,4.2589,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2040,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2041,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2042,4.4461,6.5,13,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2043,4.1748,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2044,4.5964,7.5,15,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2045,4.2197,6,12,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2046,4.73336666666667,13,39,300,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,"Future1","ssp370"
2047,5.1675,7,7,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2048,5.072025,10.5,42,390,10,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,"Future1","ssp370"
2049,8.13473333333333,8,24,174,126,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2050,4.26026666666667,6.33333333333333,19,300,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,"Future1","ssp370"
2051,4.60833333333333,8,24,300,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,"Future1","ssp370"
2052,7.60573333333333,7.33333333333333,22,212,88,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,"Future1","ssp370"
2053,5.340725,13,52,373,27,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2054,4.84453333333333,15.3333333333333,46,294,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,"Future1","ssp370"
2055,4.24415,9,18,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2056,4.8629,8.33333333333333,25,300,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2057,4.1642,6,12,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2058,5.72916666666667,16.6666666666667,50,252,43,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2059,4.7756,13.6666666666667,41,283,12,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2060,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
