"year","ann_mean","ann_av_dur","ann_dur","ann_mod","ann_str","ann_ex","ann_sev","ann_winter","ann_spring","ann_summer","ann_fall","ann_winter_spring","ann_spring_summer","ann_summer_fall","ann_fall_winter","ann_winter_summer","ann_spring_fall","ann_summer_winter","ann_fall_spring","ann_year_round","period","scenario"
2061,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2062,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2063,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2064,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2065,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2066,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2067,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2068,4.0195,9,9,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2069,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2070,3.3482,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2071,3.6591,6.66666666666667,20,300,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2072,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2073,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2074,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2075,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2076,3.52715,15.5,31,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2077,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2078,5.8546,12,12,75,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2079,3.7363,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2080,3.5173,6.5,13,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2081,4.52735,12.5,25,200,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Future2","ssp585"
2082,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2083,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2084,5.68886666666667,13,39,200,88,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"Future2","ssp585"
2085,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2086,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2087,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2088,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2089,4.20525,6,12,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2090,3.98546666666667,9,27,300,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2091,4.534375,12.5,50,400,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,"Future2","ssp585"
2092,3.6972,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2093,5.1791,77,77,74,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Future2","ssp585"
2094,3.8257,7,14,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2095,4.6765,12,12,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2096,4.65823333333333,13,39,300,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2097,4.1456,19,19,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2098,4.4649,6,6,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2099,6.3019,106,106,59,30,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,"Future2","ssp585"
