"year","ann_mean","ann_av_dur","ann_dur","ann_mod","ann_str","ann_ex","ann_sev","ann_winter","ann_spring","ann_summer","ann_fall","ann_winter_spring","ann_spring_summer","ann_summer_fall","ann_fall_winter","ann_winter_summer","ann_spring_fall","ann_summer_winter","ann_fall_spring","ann_year_round","ann_cum_intensity"
1979,1.1214,17,17,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0634
1980,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1981,1.5717,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.8584
1982,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1983,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1984,1.1411,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.7053
1985,2.6165,9,9,89,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.5486
1986,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1987,4.5293,8,8,38,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36.2344
1988,1.0912,9,18,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.94315
1989,2.44855,6.25,25,371,29,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,15.63875
1990,1.781125,7.5,30,392,8,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,14.341675
1991,1.5496,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.7481
1992,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1993,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1994,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1995,1.9722,18,36,161,22,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,35.62515
1996,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1997,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1998,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1999,2.057,7,14,175,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15.603
2000,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2001,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2002,0.9891,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.9455
2003,2.48115,7.5,15,170,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21.65425
2004,0.7104,9,9,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.394
2005,1.65705,6.5,13,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.7972
2006,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2007,2.5509,9,9,89,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.9578
2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2009,1.1366,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.8196
2010,3.1503,8,16,146,54,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,24.7544
2011,2.6244,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.3706
2012,3.01085,9,18,167,33,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,27.0979
2013,1.8549,16,16,75,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.6782
2014,2.9675,8,8,88,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.7398
2015,1.7371,6,12,186,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.91855
2016,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2017,2.6691,7,7,71,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.6839
2018,1.97285,6.5,26,400,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12.221
2019,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2020,3.282,7,7,71,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.9742
2021,2.2167,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.0833
2022,2.4966,10,10,70,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.9657
2023,2.2139,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.4976
2024,1.2418,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.6926
2025,2.251,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.757
2026,2.0404,5,10,160,40,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.2019
2027,0.9443,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.7217
2028,1.16175,5,10,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5.80865
2029,0.9927,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.9636
2030,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2031,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2032,2.0736,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.3681
2033,4.5262,19.5,39,96,61,0,43,0,0,0,0,0,1,1,0,0,0,0,0,0,86.696
2034,2.572,19.5,39,145,55,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,67.66245
2035,2.2292,9,9,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.0632
2036,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2037,0.7271,7,7,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0894
2038,1.1914,7.5,15,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9.72355
2039,2.66443333333333,10,30,237,63,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,27.5883333333333
2040,2.3728,17,17,88,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.3376
2041,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2042,2.3579,7.66666666666667,23,242,58,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,19.7230666666667
2043,2.6225,11.5,23,142,58,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30.7759
2044,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2045,0.93,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.6501
2046,2.2787,8,32,317,83,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,17.855425
2047,1.7532,11.6666666666667,35,288,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,20.3112
2048,2.646525,12.5,50,323,77,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,32.95705
2049,3.04705,6.5,13,175,25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20.2416
2050,3.0921,16.3333333333333,49,236,21,14,21,0,1,2,0,0,0,0,0,0,0,0,0,0,66.3504
2051,1.9169,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.5011
2052,2.672325,18.5,74,319,54,0,19,0,1,1,0,0,1,1,0,0,0,0,0,0,54.5402
2053,4.591,38.5,77,83,112,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,171.3271
2054,2.95365,13,26,153,47,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,41.85405
2055,1.5628,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.9393
2056,3.15303333333333,16,48,184,116,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,67.0207666666667
2057,3.1446,8,8,62,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.1571
2058,3.321,8.5,17,130,40,0,30,0,0,1,0,0,1,0,0,0,0,0,0,0,31.74265
2059,1.5818,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.9091
2060,2.4293,9,18,167,33,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22.92025
2061,2.4858,18.3333333333333,55,240,60,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,63.5026666666667
2062,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2063,2.1276,13,39,269,23,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,29.5313333333333
2064,3.22503333333333,22,66,212,72,0,15,0,1,1,0,0,1,0,0,0,0,0,0,0,80.3279333333333
2065,4.00155,32,64,120,54,0,22,0,0,1,0,0,0,1,0,0,0,0,0,0,144.65285
2066,3.9848,26,26,46,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,103.6038
2067,2.93961666666667,12.3333333333333,74,472,67,8,38,0,1,3,0,0,1,1,0,0,0,0,0,0,47.5574666666667
2068,2.70325,26,52,160,28,0,13,0,0,1,0,0,1,0,0,0,0,0,0,0,101.7391
2069,1.9573,9.5,38,322,66,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20.3434
2070,2.6485,12.5,50,337,47,0,16,0,1,2,0,0,1,0,0,0,0,0,0,0,40.59165
2071,4.5773,111,111,43,39,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,508.0758
2072,3.1063,15.5,62,284,109,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,60.728275
2073,3.2779,14,42,195,105,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,44.991
2074,1.82335,7.5,15,190,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16.37775
2075,3.46955,62.5,125,137,56,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,265.88415
2076,4.03923333333333,25.3333333333333,76,178,90,0,27,0,0,2,0,0,1,0,0,0,0,0,0,0,128.389066666667
2077,3.2029,43,43,67,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,137.7231
2078,2.746525,39.5,158,316,67,2,14,0,1,2,0,0,0,1,0,0,0,0,0,0,123.2404
2079,3.2119,32.5,65,133,58,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,104.57155
2080,4.49005,50,100,84,91,2,17,0,0,0,0,0,1,1,0,0,0,0,0,0,223.6197
2081,3.81876666666667,27.6666666666667,83,145,152,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,112.037966666667
2082,2.48605,22.25,89,320,65,0,9,0,0,2,0,0,1,1,0,0,0,0,0,0,69.465225
2083,3.004525,23,92,305,75,0,17,0,0,2,0,0,1,1,0,0,0,0,0,0,80.48125
2084,4.4685,44,88,99,89,0,12,0,0,0,0,0,1,1,0,0,0,0,0,0,187.07575
2085,2.73105,16,64,302,98,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,43.95625
2086,3.5343,18.6666666666667,56,189,111,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,68.6654333333333
2087,1.845225,10.25,41,339,55,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19.4405
2088,2.42813333333333,12.6666666666667,38,276,24,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,33.8796666666667
2089,2.42698,13.4,67,412,88,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,34.51046
2090,4.3042,23.25,93,207,180,0,13,0,1,1,0,0,1,1,0,0,0,0,0,0,114.54955
2091,4.03613333333333,31.6666666666667,95,163,107,0,19,0,1,1,0,0,1,0,0,0,0,0,0,0,133.157266666667
2092,1.87476,10.2,51,453,29,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,17.92496
2093,4.55185,68,136,94,83,2,20,0,1,0,0,0,0,0,0,0,1,0,0,0,365.4472
2094,3.32965,22,88,271,109,0,18,0,1,2,0,0,1,0,0,0,0,0,0,0,88.44985
2095,2.8882,18.3333333333333,55,225,72,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,56.7976
2096,4.59923333333333,22,66,150,133,0,17,0,0,2,0,0,1,0,0,0,0,0,0,0,105.059133333333
2097,2.39465,14.75,59,353,47,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,45.21395
2098,2.33415,15,60,351,39,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,41.360375
2099,6.0129,95,190,50,80,40,29,0,0,1,0,0,0,0,0,1,0,0,0,0,611.49915
