"year","ann_mean","ann_av_dur","ann_dur","ann_mod","ann_str","ann_ex","ann_sev","ann_winter","ann_spring","ann_summer","ann_fall","ann_winter_spring","ann_spring_summer","ann_summer_fall","ann_fall_winter","ann_winter_summer","ann_spring_fall","ann_summer_winter","ann_fall_spring","ann_year_round","ann_cum_intensity"
1979,0.6764,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0583
1980,1.3334,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.6671
1981,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1982,0.8376,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.188
1983,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1984,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1985,1.8556,9,9,89,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.7002
1986,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1987,1.90856666666667,10,30,242,58,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,18.2102
1988,1.2276,15,15,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.4143
1989,0.8723,5,10,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4.36165
1990,1.3234,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.9402
1991,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1992,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1993,1.1575,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.9449
1994,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1995,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1996,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1997,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1998,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1999,2.0936,9,9,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.8422
2000,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2001,1.63033333333333,8.33333333333333,25,280,20,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,12.8817
2002,1.71003333333333,7.66666666666667,23,283,17,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,13.0456
2003,1.12295,8,16,188,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.9834
2004,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2005,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2006,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2007,0.5844,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5063
2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2009,1.514,8,8,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.1117
2010,1.6848,9,27,271,29,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,14.3461333333333
2011,0.9173,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.4214
2012,1.47545,9.75,39,371,29,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,15.162075
2013,1.8332,6,12,157,43,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11.49555
2014,1.9571,5,5,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.7854
2015,2.06436666666667,12,36,256,44,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25.001
2016,1.3973,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.9863
2017,1.8644,16,16,81,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.8302
2018,1.69696666666667,5.33333333333333,16,280,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8.8755
2019,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2020,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2022,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2023,1.23953333333333,7,21,275,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9.21243333333333
2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2025,0.7167,8,8,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.7339
2026,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2027,1.1618,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.8091
2028,1.3596,10,10,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.5961
2029,1.0059,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0295
2030,1.6863,5,5,80,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.4314
2031,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2032,1.0405,6,6,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.243
2033,2.485525,13.75,55,279,94,0,8,0,1,1,0,0,1,1,0,0,0,0,0,0,36.371325
2034,2.34183333333333,19,57,204,96,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,55.4538333333333
2035,1.3419,9,18,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12.73365
2036,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2037,1.45815,5.5,11,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.0222
2038,1.6457,9,9,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.8109
2039,1.32098,9.4,47,491,9,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,12.97022
2040,0.6797,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0782
2041,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2042,1.7114,8.75,35,362,38,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,14.7115
2043,2.4313,29.5,59,149,51,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,68.6241
2044,0.75255,5,10,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3.7627
2045,1.8245,26,52,149,39,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,43.69755
2046,1.58966,7.2,36,447,53,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,12.4602
2047,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2048,1.55394,8,40,483,17,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,13.45912
2049,2.29416666666667,9.66666666666667,29,202,85,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,20.3886
2050,1.72285,10.5,42,336,64,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,21.837525
2051,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2052,1.96538,11.6,58,400,92,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,22.72808
2053,2.4722,37,74,128,59,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,110.58885
2054,2.00623333333333,11.3333333333333,34,242,58,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22.1451
2055,1.33032,7,35,466,34,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,10.41108
2056,1.945,14.3333333333333,43,243,57,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31.8461
2057,1.4294,11,44,375,25,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,17.345475
2058,1.817375,15.75,63,324,60,0,6,0,0,3,0,0,1,0,0,0,0,0,0,0,29.89385
2059,1.0633,9,18,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.08205
2060,1.55913333333333,6,18,271,29,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,9.7901
2061,2.6185,22.3333333333333,67,173,127,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,59.3019
