"year","ann_mean","ann_av_dur","ann_dur","ann_mod","ann_str","ann_ex","ann_sev","ann_winter","ann_spring","ann_summer","ann_fall","ann_winter_spring","ann_spring_summer","ann_summer_fall","ann_fall_winter","ann_winter_summer","ann_spring_fall","ann_summer_winter","ann_fall_spring","ann_year_round","period","scenario"
2061,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2062,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2063,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2064,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2065,3.3477,8,8,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2066,3.5079,6,12,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2067,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2068,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2069,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2070,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2071,3.2545,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2072,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2073,5.2172,12,12,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2074,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2075,5.907,7,7,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2076,3.247,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2077,5.29115,8.5,17,200,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2078,3.644,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2079,4.5672,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2080,4.93925,10.5,21,200,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2081,4.3862,9,18,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2082,5.02725,7.5,15,200,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Future2","ssp585"
2083,3.2894,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2084,4.8133,15,15,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2085,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2086,3.8218,11,11,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2087,4.7417,9,9,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2088,4.25573333333333,11,33,293,7,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2089,6.46245,12,24,162,38,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2090,5.0922,20.5,41,150,50,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2091,4.4629,9.57142857142857,67,684,10,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2092,4.91473333333333,24.3333333333333,73,291,9,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"Future2","ssp585"
2093,4.30833333333333,15,45,293,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2094,5.457,12,36,236,64,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2095,4.51926666666667,13.6666666666667,41,295,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"Future2","ssp585"
2096,5.11955,35.5,71,178,22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Future2","ssp585"
2097,4.2977,37.5,75,194,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2098,3.5226,15,45,276,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2099,4.51846,15.6,78,500,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,"Future2","ssp585"
