"year","ann_mean","ann_av_dur","ann_dur","ann_mod","ann_str","ann_ex","ann_sev","ann_winter","ann_spring","ann_summer","ann_fall","ann_winter_spring","ann_spring_summer","ann_summer_fall","ann_fall_winter","ann_winter_summer","ann_spring_fall","ann_summer_winter","ann_fall_spring","ann_year_round","ann_cum_intensity"
1979,0.4173,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0866
1980,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1981,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1982,1.4389,8.5,17,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11.17425
1983,1.463,6.5,13,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.7186
1984,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1985,2.018,18,18,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3236
1986,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1987,0.92845,9.5,19,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.68705
1988,1.2948,15,15,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4225
1989,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1990,0.91705,7.5,15,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6.9991
1991,0.7481,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.4886
1992,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1993,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1994,0.983,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.915
1995,1.27523333333333,7,21,300,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,10.0988666666667
1996,0.8596,7,7,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0172
1997,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1998,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1999,1.47215,21.5,43,181,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,31.19185
2000,0.5085,6,6,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0511
2001,1.43073333333333,9.33333333333333,28,300,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,14.0099666666667
2002,1.03455,8.5,17,173,27,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.5449
2003,1.7794,13.5,27,200,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,23.8373
2004,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2005,1.3365,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.019
2006,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2007,1.4497,10,10,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.4972
2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2009,1.8302,11,11,91,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.1317
2010,1.7124,9.5,19,157,43,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14.16585
2011,1.4313,8,8,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.4505
2012,1.0721,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.4327
2013,1.5632,15,15,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.4473
2014,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2015,1.4902,17.5,35,196,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,25.40475
2016,0.8337,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.8362
2017,1.6898,9,9,89,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.2084
2018,1.3251,16,48,294,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16.0791
2019,0.8608,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0254
2020,2.0232,9,27,250,50,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,20.1655666666667
2021,1.326375,12.75,51,396,4,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,21.65365
2022,1.3634,10.5,21,188,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13.1881
2023,0.71355,6.5,13,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4.66945
2024,0.98695,7,14,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7.62015
2025,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2026,0.946966666666667,7.66666666666667,23,300,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,7.7621
2027,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2028,1.6976,13,13,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.0688
2029,1.3769,7,7,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.6385
2030,1.046,11,11,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.5063
2031,1.2765,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.9352
2032,1.9725,16,16,81,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.5599
2033,0.646,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2299
2034,1.9221,13,13,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.9869
2035,1.9989,54,54,87,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,107.9431
2036,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2037,0.7378,10.5,21,200,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.914
2038,3.4969,11,11,64,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38.4664
2039,1.49435,14.5,29,195,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20.20695
2040,1.2722,16,16,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.3546
2041,1.9698,41,82,163,37,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,85.8784
2042,2.5399,34,34,53,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86.3574
2043,1.2033,7.33333333333333,22,300,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,8.69063333333333
2044,1.1353,14.6,73,483,9,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,16.59598
2045,1.23613333333333,6.33333333333333,19,300,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7.84806666666667
2046,1.70036666666667,14.3333333333333,43,266,34,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25.7122
2047,0.7639,7,14,200,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.19
2048,2.07015,32,64,170,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,63.4395
2049,1.54636666666667,12.6666666666667,38,250,46,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,30.1031333333333
2050,1.7625,27.3333333333333,82,239,59,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,82.7848666666667
2051,1.3287,12.3333333333333,37,295,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,16.3547666666667
2052,1.42836666666667,12.3333333333333,37,290,10,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,22.0167333333333
2053,2.21643333333333,20.6666666666667,62,210,90,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,56.6617333333333
2054,2.105575,11.25,45,314,86,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,25.50015
2055,1.63384,10.6,53,467,33,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,17.89384
2056,1.086,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6019
2057,1.51356666666667,13,39,259,41,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24.3535333333333
2058,1.132,31,31,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35.0905
2059,3.0423,13,13,46,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.5501
2060,1.88133333333333,8.33333333333333,25,250,50,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16.3524
2061,2.60763333333333,26,78,182,118,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,70.2505
2062,1.27283333333333,15.6666666666667,47,284,8,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,20.5443666666667
