"year","ann_mean","ann_av_dur","ann_dur","ann_mod","ann_str","ann_ex","ann_sev","ann_winter","ann_spring","ann_summer","ann_fall","ann_winter_spring","ann_spring_summer","ann_summer_fall","ann_fall_winter","ann_winter_summer","ann_spring_fall","ann_summer_winter","ann_fall_spring","ann_year_round","period","scenario"
2061,6.24995,10.5,21,179,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2062,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2063,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2064,6.3654,8,8,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2065,3.9717,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2066,4.4047,8.5,17,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2067,7.0612,12,24,175,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2068,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2069,4.32415,7,14,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2070,5.228,21,21,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2071,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2072,5.5958,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2073,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2074,4.2861,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2075,5.6659,11,11,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2076,7.9539,5,5,40,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2077,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2078,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2079,3.8093,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2080,5.0786,13,13,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2081,5.07736666666667,6.33333333333333,19,300,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2082,4.8705,10.5,21,194,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2083,4.7748,9.33333333333333,28,300,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2084,4.8257,8,8,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2085,5.8411,10.6666666666667,32,285,15,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2086,6.5934,13,13,85,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Future2","ssp370"
2087,6.80415,15.5,31,142,58,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Future2","ssp370"
2088,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2089,5.0092,9.66666666666667,29,289,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2090,5.72115,8,16,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2091,4.70305,19.5,39,200,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Future2","ssp370"
2092,5.1682,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2093,5.0067,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2094,5.4113,10,10,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2095,5.1503,9,18,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2096,6.6114,10,40,300,100,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,"Future2","ssp370"
2097,5.3011,21,21,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Future2","ssp370"
2098,5.285675,14.25,57,400,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2099,6.28346666666667,5.66666666666667,17,300,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
