"year","ann_mean","ann_av_dur","ann_dur","ann_mod","ann_str","ann_ex","ann_sev","ann_winter","ann_spring","ann_summer","ann_fall","ann_winter_spring","ann_spring_summer","ann_summer_fall","ann_fall_winter","ann_winter_summer","ann_spring_fall","ann_summer_winter","ann_fall_spring","ann_year_round","period","scenario"
2061,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2062,4.2659,9,9,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2063,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2064,5.5534,13,13,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2065,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2066,4.305,9,9,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2067,4.2358,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2068,3.7469,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2069,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2070,5.3461,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2071,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2072,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2073,4.8295,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2074,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2075,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2076,6.0661,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2077,3.49375,17,34,178,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2078,3.8717,9,9,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Future2","ssp370"
2079,6.5248,15,15,87,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2080,5.7585,14,14,50,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2081,4.56035,11,22,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2082,3.4638,6,12,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2083,4.4328,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2084,4.1607,10.6666666666667,32,300,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2085,3.9673,6.5,13,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2086,5.18935,11,22,200,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Future2","ssp370"
2087,3.1506,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2088,4.50176666666667,14,42,256,40,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,"Future2","ssp370"
2089,3.89215,13.5,27,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2090,4.488,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2091,3.2172,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2092,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2093,3.8342,6.33333333333333,19,300,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2094,4.49826666666667,12,36,300,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2095,4.597,23.5,47,172,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2096,4.12995,6,12,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2097,4.206,7.5,15,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2098,4.2472,8,8,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp370"
2099,4.7413,17,34,195,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Future2","ssp370"
