"year","ann_mean","ann_av_dur","ann_dur","ann_mod","ann_str","ann_ex","ann_sev","ann_winter","ann_spring","ann_summer","ann_fall","ann_winter_spring","ann_spring_summer","ann_summer_fall","ann_fall_winter","ann_winter_summer","ann_spring_fall","ann_summer_winter","ann_fall_spring","ann_year_round","period","scenario"
2021,4.7651,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2022,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2024,4.3203,8.5,17,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2025,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2026,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2027,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2028,4.2819,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2029,3.6297,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2030,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2031,4.6187,18,18,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2032,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2033,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2034,4.08663333333333,14,42,300,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2035,4.3316,17,17,94,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2036,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2037,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2038,4.0754,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2039,5.5802,9.5,19,200,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2040,4.39433333333333,8,24,300,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2041,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2042,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2043,4.9479,11.6666666666667,35,271,29,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2044,4.3864,8,16,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2045,4.4663,13,13,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Future1","ssp585"
2046,4.1975,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2047,5.64833333333333,10.6666666666667,32,240,60,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2048,4.3212,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2049,7.9335,33,33,67,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Future1","ssp585"
2050,4.9474,9,9,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2051,3.9483,19,19,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2052,4.9608,14,14,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2053,4.8881,11,22,180,20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Future1","ssp585"
2054,4.8573,10,10,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2055,5.4983,10,10,90,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2056,4.786625,14.5,58,383,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2057,4.6314,11.5,23,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2058,5.0276,8.5,17,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2059,4.40535,9,18,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2060,5.4772,9.5,19,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
