"year","ann_mean","ann_av_dur","ann_dur","ann_mod","ann_str","ann_ex","ann_sev","ann_winter","ann_spring","ann_summer","ann_fall","ann_winter_spring","ann_spring_summer","ann_summer_fall","ann_fall_winter","ann_winter_summer","ann_spring_fall","ann_summer_winter","ann_fall_spring","ann_year_round","period","scenario"
2021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2022,3.9673,9,9,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2023,3.7931,9,18,200,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Future1","ssp370"
2024,4.92983333333333,11.3333333333333,34,262,38,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2025,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2026,3.6129,9,9,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2027,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2028,4.2988,17,17,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2029,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2030,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2031,3.66795,9,18,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2032,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2033,3.8189,8,8,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2034,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2035,3.7056,12.6666666666667,38,289,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,"Future1","ssp370"
2036,3.7144,8,8,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2037,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2038,4.0117,8,8,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2039,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2040,4.4102,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2041,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2042,5.1294,14,14,86,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Future1","ssp370"
2043,4.2333,9,9,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2044,3.9029,8,8,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2045,4.7343,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2046,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2047,3.5581,9,9,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2048,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2049,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2050,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2051,5.37265,28,56,131,66,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2052,4.69265,23.5,47,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2053,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2054,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2055,3.5276,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2056,3.67143333333333,9.66666666666667,29,300,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2057,4.64665,24.5,49,167,33,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2058,5.9907,15,15,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2059,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2060,3.5411,8,24,300,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
