"year","ann_mean","ann_av_dur","ann_dur","ann_mod","ann_str","ann_ex","ann_sev","ann_winter","ann_spring","ann_summer","ann_fall","ann_winter_spring","ann_spring_summer","ann_summer_fall","ann_fall_winter","ann_winter_summer","ann_spring_fall","ann_summer_winter","ann_fall_spring","ann_year_round","period","scenario"
2021,3.9726,5,5,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Future1","ssp585"
2022,3.9424,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2025,3.8341,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2026,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2027,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2028,4.7337,17,17,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2029,4.2584,8,16,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2030,4.0831,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2031,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2032,3.9867,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2033,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2034,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2035,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2036,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2037,4.2956,8,8,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2038,5.7704,11.5,23,183,17,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"Future1","ssp585"
2039,5.50555,5.5,11,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2040,4.9303,11,11,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2041,4.80345,10,20,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2042,4.93495,9,18,185,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2043,3.9393,6,6,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2044,5.0478,14,14,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2045,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2046,5.4135,9.75,39,384,16,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2047,4.78955,9.5,19,200,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Future1","ssp585"
2048,4.4979,6,12,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2049,4.7725,16.6666666666667,50,248,36,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2050,4.75015,24.5,49,190,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Future1","ssp585"
2051,5.13785,9,18,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2052,4.48465,12,24,200,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Future1","ssp585"
2053,5.617425,12.5,50,361,39,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2054,5.70313333333333,23.6666666666667,71,288,12,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2055,5.777,26,104,298,100,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,"Future1","ssp585"
2056,5.0986,22,44,200,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Future1","ssp585"
2057,4.865625,10,40,382,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp585"
2058,5.122025,17.25,69,370,30,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,"Future1","ssp585"
2059,5.731475,10,40,369,31,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,"Future1","ssp585"
2060,5.9445,21,63,214,86,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"Future1","ssp585"
