"year","ann_mean","ann_av_dur","ann_dur","ann_mod","ann_str","ann_ex","ann_sev","ann_winter","ann_spring","ann_summer","ann_fall","ann_winter_spring","ann_spring_summer","ann_summer_fall","ann_fall_winter","ann_winter_summer","ann_spring_fall","ann_summer_winter","ann_fall_spring","ann_year_round","period","scenario"
2061,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2062,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2063,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2064,5.35155,17.5,35,188,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2065,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2066,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2067,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2068,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2069,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2070,5.5184,6,6,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2071,4.3276,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2072,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2073,4.63125,7,14,200,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2074,4.4016,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2075,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2076,5.0492,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2077,4.6422,10,10,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2078,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2079,4.60855,8,16,200,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Future2","ssp585"
2080,6.7492,5,5,80,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2081,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2082,4.6332,7,7,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2083,4.843,9,9,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2084,4.87016666666667,8.66666666666667,26,300,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2085,4.8346,6,6,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2086,4.53465,11.5,23,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2087,5.15523333333333,9.66666666666667,29,300,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2088,5.53495,14,56,400,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,"Future2","ssp585"
2089,5.110025,12.75,51,400,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,"Future2","ssp585"
2090,5.6575,22,22,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2091,4.903,10.6666666666667,32,300,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2092,4.9052,31,31,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2093,5.591825,22.25,89,385,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2094,5.3052,18.6666666666667,56,300,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"Future2","ssp585"
2095,5.74975,14,28,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2096,5.15022,12,60,500,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,"Future2","ssp585"
2097,5.21586,20.2,101,493,7,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,"Future2","ssp585"
2098,5.625825,17.25,69,362,38,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,"Future2","ssp585"
2099,5.98146,22.6,113,427,71,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,"Future2","ssp585"
