"year","ann_mean","ann_av_dur","ann_dur","ann_mod","ann_str","ann_ex","ann_sev","ann_winter","ann_spring","ann_summer","ann_fall","ann_winter_spring","ann_spring_summer","ann_summer_fall","ann_fall_winter","ann_winter_summer","ann_spring_fall","ann_summer_winter","ann_fall_spring","ann_year_round","period","scenario"
2021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2022,4.3074,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2023,5.3633,7,7,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2024,5.0752,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2025,4.7295,9,9,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2026,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2027,5.7429,8,16,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2028,4.8089,9,9,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2029,5.19343333333333,9.66666666666667,29,300,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2030,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2031,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2032,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2033,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2034,4.3679,6,6,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Future1","ssp370"
2035,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2036,5.7395,9,9,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2037,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2038,6.4672,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2039,5.2664,7,14,200,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2040,5.2822,5,10,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2041,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2042,4.20275,7.5,15,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2043,5.2714,6,12,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2044,4.81426666666667,6.66666666666667,20,300,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2045,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2046,5.51923333333333,8,24,300,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"Future1","ssp370"
2047,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2048,4.66453333333333,9,54,595,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2049,6.31,14,14,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2050,4.86945,10.5,21,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2051,4.6432,10.75,43,400,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2052,5.133825,7.25,29,400,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2053,4.46545,22,44,187,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2054,7.1592,11.5,23,117,83,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2055,4.23956666666667,9,54,600,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,"Future1","ssp370"
2056,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2057,5.5496,24.5,49,195,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2058,5.431025,9.5,38,371,29,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2059,4.0094,8.5,17,192,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2060,4.95624,11.6,58,500,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
