"year","ann_mean","ann_av_dur","ann_dur","ann_mod","ann_str","ann_ex","ann_sev","ann_winter","ann_spring","ann_summer","ann_fall","ann_winter_spring","ann_spring_summer","ann_summer_fall","ann_fall_winter","ann_winter_summer","ann_spring_fall","ann_summer_winter","ann_fall_spring","ann_year_round","period","scenario"
2021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2022,4.1261,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2023,3.3423,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2024,4.6954,13.5,27,200,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2025,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2026,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2027,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2028,4.4703,17,17,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2029,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2030,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2031,3.65105,8,16,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2032,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2033,3.5494,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2034,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2035,4.38962,8.6,43,500,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2036,3.3712,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2037,4.3051,10.6666666666667,32,300,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"Future1","ssp370"
2038,3.706,5,5,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2039,3.4203,8,8,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2040,3.9666,7,7,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2041,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2042,5.1974,12,12,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Future1","ssp370"
2043,4.5967,10,10,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2044,4.30895,9,18,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2045,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2046,3.7016,9,9,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2047,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2048,3.6168,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2049,3.31565,6,12,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2050,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2051,5.08155,25.5,51,149,51,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2052,4.08695,29.5,59,182,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2053,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2054,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2055,3.8247,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2056,3.8597,12,24,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2057,5.4644,44,44,45,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2058,6.3056,15,15,60,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2059,3.65605,5.5,11,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Future1","ssp370"
2060,3.91423333333333,12,36,300,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,"Future1","ssp370"
